Ortschaftsname;PLZ;Zusatzziffer;Gemeindename;BFS-Nr;Kantonskürzel;E;N;Sprache;Validity
Aubonne;1170;00;Lavigny;5637;VD;6.407503566735622;46.48769386792098;fr;2008-07-01
Lavigny;1175;00;Lavigny;5637;VD;6.408850606002024;46.50100881558301;fr;2008-07-01
Lonay;1027;00;Lonay;5638;VD;6.518988087482636;46.53021986753475;fr;2008-07-01
Lully VD;1132;00;Lully (VD);5639;VD;6.464282040702661;46.50548383724629;fr;2008-07-01
St-Prex;1162;00;Lully (VD);5639;VD;6.470880888307884;46.49536815731783;fr;2008-07-01
Lussy-sur-Morges;1167;00;Lussy-sur-Morges;5640;VD;6.448352900939956;46.50139746989225;fr;2008-07-01
Morges;1110;00;Morges;5642;VD;6.495011260514661;46.5135502805527;fr;2008-07-01
Préverenges;1028;00;Préverenges;5643;VD;6.528896769890474;46.51762704864901;fr;2008-07-01
Romanel-sur-Morges;1122;00;Romanel-sur-Morges;5645;VD;6.509117088907488;46.5555320374003;fr;2008-07-01
St-Prex;1162;00;Saint-Prex;5646;VD;6.447347328127324;46.485173739608655;fr;2008-07-01
Lausanne;1015;00;Saint-Sulpice (VD);5648;VD;6.581923075510181;46.51900275385406;fr;2008-07-01
St-Sulpice VD;1025;00;Saint-Sulpice (VD);5648;VD;6.5570067203969185;46.51327760805086;fr;2008-07-01
Tolochenaz;1131;00;Tolochenaz;5649;VD;6.477354697487918;46.50260440514416;fr;2008-07-01
Vaux-sur-Morges;1126;00;Vaux-sur-Morges;5650;VD;6.463809296314975;46.53766372848791;fr;2008-07-01
Villars-Ste-Croix;1029;00;Villars-Sainte-Croix;5651;VD;6.5632617784039775;46.5655553360798;fr;2008-07-01
Villars-sous-Yens;1168;00;Villars-sous-Yens;5652;VD;6.429012304266896;46.50706779330623;fr;2008-07-01
Vufflens-le-Château;1134;00;Vufflens-le-Château;5653;VD;6.4704294579076;46.52355682157341;fr;2008-07-01
Vullierens;1115;00;Vullierens;5654;VD;6.478644487816587;46.57586499469365;fr;2008-07-01
Yens;1169;00;Yens;5655;VD;6.40556288749385;46.52524674534272;fr;2008-07-01
Cottens VD;1116;00;Hautemorges;5656;VD;6.453258363741172;46.571980233353244;fr;2008-07-01
Reverolle;1128;00;Hautemorges;5656;VD;6.440476833825325;46.54275747290535;fr;2008-07-01
Bussy-Chardonney;1136;00;Hautemorges;5656;VD;6.437679936243839;46.53100625767906;fr;2008-07-01
Sévery;1141;00;Hautemorges;5656;VD;6.442325281653619;46.5725096819391;fr;2008-07-01
Pampigny;1142;00;Hautemorges;5656;VD;6.416487413492492;46.584552624541374;fr;2008-07-01
Apples;1143;00;Hautemorges;5656;VD;6.41862299466621;46.555490275753435;fr;2008-07-01
Bercher;1038;00;Boulens;5661;VD;6.717477093966617;46.6952464312712;fr;2008-07-01
Boulens;1063;03;Boulens;5661;VD;6.719049779534293;46.682232027902344;fr;2008-07-01
Bussy-sur-Moudon;1514;00;Bussy-sur-Moudon;5663;VD;6.810992555533028;46.691274430719055;fr;2008-07-01
Chavannes-sur-Moudon;1512;00;Chavannes-sur-Moudon;5665;VD;6.813526394103784;46.6584805799701;fr;2008-07-01
Curtilles;1521;00;Curtilles;5669;VD;6.84939817717555;46.69821373019698;fr;2008-07-01
Dompierre VD;1682;03;Dompierre (VD);5671;VD;6.881471477600015;46.71198408051134;fr;2008-07-01
Peney-le-Jorat;1059;00;Hermenches;5673;VD;6.742033817619784;46.638718670462666;fr;2008-07-01
Hermenches;1513;00;Hermenches;5673;VD;6.75533925463681;46.63986661818467;fr;2008-07-01
Lovatens;1682;02;Lovatens;5674;VD;6.866914108418426;46.69449649152205;fr;2008-07-01
Lucens;1522;00;Lucens;5675;VD;6.836573454053701;46.70853126529897;fr;2008-07-01
Oulens-sur-Lucens;1522;09;Lucens;5675;VD;6.8152896047110145;46.70739636783852;fr;2008-07-01
Forel-sur-Lucens;1526;00;Lucens;5675;VD;6.823905276204757;46.72598920166281;fr;2008-07-01
Cremin;1526;02;Lucens;5675;VD;6.840732840463498;46.723834062841185;fr;2008-07-01
Brenles;1683;00;Lucens;5675;VD;6.856902545290201;46.669064119263965;fr;2008-07-01
Chesalles-sur-Moudon;1683;02;Lucens;5675;VD;6.835183681635391;46.67520681030343;fr;2008-07-01
Sarzens;1683;03;Lucens;5675;VD;6.850182247419421;46.68325608957447;fr;2008-07-01
Moudon;1510;00;Moudon;5678;VD;6.7912406160583245;46.670464867992024;fr;2008-07-01
Ogens;1045;00;Ogens;5680;VD;6.724464535468468;46.70844081931908;fr;2008-07-01
Prévonloup;1682;00;Prévonloup;5683;VD;6.882751910898645;46.69736240291689;fr;2008-07-01
Rossenges;1513;02;Rossenges;5684;VD;6.774708011016519;46.654738739069415;fr;2008-07-01
Syens;1510;02;Syens;5688;VD;6.777481786764606;46.64233125974456;fr;2008-07-01
Villars-le-Comte;1515;00;Villars-le-Comte;5690;VD;6.801266620751895;46.71304720744266;fr;2008-07-01
Vucherens;1509;00;Vucherens;5692;VD;6.774573721533411;46.62769180835907;fr;2008-07-01
Bercher;1038;00;Montanaire;5693;VD;6.718045610587108;46.695947470016414;fr;2008-07-01
Chapelle-sur-Moudon;1063;00;Montanaire;5693;VD;6.737154531890148;46.670782027083426;fr;2008-07-01
Martherenges;1063;02;Montanaire;5693;VD;6.755723301324221;46.661471169199814;fr;2008-07-01
Peyres-Possens;1063;04;Montanaire;5693;VD;6.709192788331254;46.66310171280287;fr;2008-07-01
Chanéaz;1409;00;Montanaire;5693;VD;6.742512227940953;46.72893690938572;fr;2008-07-01
Thierrens;1410;00;Montanaire;5693;VD;6.757748878561792;46.70325764429605;fr;2008-07-01
Correvon;1410;02;Montanaire;5693;VD;6.739632819556367;46.71709096437747;fr;2008-07-01
Denezy;1410;03;Montanaire;5693;VD;6.786306669218732;46.72213185126333;fr;2008-07-01
St-Cierges;1410;05;Montanaire;5693;VD;6.73526057109114;46.68961015646464;fr;2008-07-01
Neyruz-sur-Moudon;1515;01;Montanaire;5693;VD;6.788712777413026;46.69791067097287;fr;2008-07-01
Arnex-sur-Nyon;1277;01;Arnex-sur-Nyon;5701;VD;6.192577981221678;46.372899181301385;fr;2008-07-01
St-Cergue;1264;00;Arzier-Le Muids;5702;VD;6.130041438493881;46.468838182133474;fr;2008-07-01
Arzier-Le Muids;1273;00;Arzier-Le Muids;5702;VD;6.133495303842499;46.490826240224855;fr;2015-04-01
Bassins;1269;00;Bassins;5703;VD;6.200008309126956;46.48778077337583;fr;2008-07-01
Begnins;1268;00;Begnins;5704;VD;6.252561515415396;46.44684856842537;fr;2008-07-01
Bogis-Bossey;1279;02;Bogis-Bossey;5705;VD;6.165452819192383;46.35472078476031;fr;2008-07-01
Borex;1277;00;Borex;5706;VD;6.179813097369264;46.3794591332033;fr;2008-07-01
Chavannes-de-Bogis;1279;00;Chavannes-de-Bogis;5707;VD;6.153388686110613;46.33944973853856;fr;2008-07-01
Chavannes-des-Bois;1290;02;Chavannes-des-Bois;5708;VD;6.136543633667757;46.315432404435384;fr;2008-07-01
Chéserex;1275;00;Chéserex;5709;VD;6.148208579614023;46.41068180910768;fr;2008-07-01
Gingins;1276;00;Chéserex;5709;VD;6.099645298759773;46.425197591808164;fr;2008-07-01
Coinsins;1267;02;Coinsins;5710;VD;6.236486344835886;46.42461070777894;fr;2008-07-01
Commugny;1291;00;Commugny;5711;VD;6.164397864836399;46.32361792371887;fr;2008-07-01
Coppet;1296;00;Coppet;5712;VD;6.18928368697871;46.32070491237096;fr;2008-07-01
Founex;1297;00;Coppet;5712;VD;6.187859139285744;46.328464504323264;fr;2008-07-01
Crans VD;1299;00;Crans (VD);5713;VD;6.202396774316373;46.36344956343875;fr;2021-01-01
Crassier;1263;00;Crassier;5714;VD;6.168669875059291;46.37585596914551;fr;2008-07-01
Duillier;1266;00;Duillier;5715;VD;6.230870160217485;46.40915275551363;fr;2008-07-01
Eysins;1262;00;Eysins;5716;VD;6.205432907657518;46.37942453889848;fr;2008-07-01
Founex;1297;00;Founex;5717;VD;6.183604149785116;46.33615135775049;fr;2008-07-01
Genolier;1272;00;Genolier;5718;VD;6.2217399731333405;46.43435388547651;fr;2008-07-01
Gingins;1276;00;Gingins;5719;VD;6.1543666772210255;46.42513858344131;fr;2008-07-01
Givrins;1271;00;Givrins;5720;VD;6.194333474931311;46.43307045515062;fr;2008-07-01
Genolier;1272;00;Givrins;5720;VD;6.199161910226771;46.43803120706339;fr;2008-07-01
Gland;1196;00;Gland;5721;VD;6.275149915600553;46.414464197068384;fr;2008-07-01
Grens;1274;03;Grens;5722;VD;6.19126080287096;46.39612498803382;fr;2008-07-01
Versoix;1290;00;Mies;5723;VD;6.1572541320523415;46.29877622031465;fr;2008-07-01
Mies;1295;01;Mies;5723;VD;6.169640369914508;46.30366653169606;fr;2008-07-01
Nyon;1260;00;Nyon;5724;VD;6.226958451722376;46.38296368773537;fr;2008-07-01
Prangins;1197;00;Prangins;5725;VD;6.256180507581913;46.401648145571194;fr;2008-07-01
Nyon;1260;00;Prangins;5725;VD;6.239614778864559;46.39382495930762;fr;2008-07-01
Chéserex;1275;00;La Rippe;5726;VD;6.147547124850314;46.398656834529305;fr;2008-07-01
La Rippe;1278;00;La Rippe;5726;VD;6.119912170601942;46.40483350763787;fr;2008-07-01
St-Cergue;1264;00;Saint-Cergue;5727;VD;6.137724807346047;46.450778456891655;fr;2008-07-01
La Cure;1265;00;Saint-Cergue;5727;VD;6.094925697600723;46.462835985972205;fr;2008-07-01
Gingins;1276;00;Saint-Cergue;5727;VD;6.175374669706856;46.42630216017629;fr;2008-07-01
Signy;1274;01;Signy-Avenex;5728;VD;6.202907028625603;46.39320594516745;fr;2008-07-01
Tannay;1295;02;Tannay;5729;VD;6.172203448237867;46.311008231760184;fr;2008-07-01
Trélex;1270;00;Trélex;5730;VD;6.195137170062113;46.41852476046836;fr;2008-07-01
Le Vaud;1261;33;Le Vaud;5731;VD;6.23389653846945;46.47997652956877;fr;2008-07-01
Vich;1267;01;Vich;5732;VD;6.249802792787932;46.43001762941591;fr;2008-07-01
L'Abergement;1355;00;L'Abergement;5741;VD;6.481747738695542;46.75436407447247;fr;2008-07-01
Lignerolle;1357;00;L'Abergement;5741;VD;6.446966402824347;46.76517782547939;fr;2008-07-01
Agiez;1352;00;Agiez;5742;VD;6.5086594692092055;46.716134561299775;fr;2008-07-01
Arnex-sur-Orbe;1321;00;Arnex-sur-Orbe;5743;VD;6.518337346832132;46.69460435575533;fr;2008-07-01
Ballaigues;1338;00;Ballaigues;5744;VD;6.4104412132513655;46.73516719841739;fr;2008-07-01
Baulmes;1446;00;Baulmes;5745;VD;6.503533134839332;46.78741675426798;fr;2008-07-01
L'Auberson;1454;00;Baulmes;5745;VD;6.450016342683598;46.79905680637395;fr;2008-07-01
Bavois;1372;00;Bavois;5746;VD;6.565485895999246;46.68075201078228;fr;2008-07-01
Bofflens;1353;00;Bofflens;5747;VD;6.494981905812549;46.70344041799023;fr;2008-07-01
Bretonnières;1329;00;Bretonnières;5748;VD;6.469550496425351;46.71390685344265;fr;2008-07-01
Chavornay;1373;00;Chavornay;5749;VD;6.563870220296599;46.70481777297368;fr;2008-07-01
Corcelles-sur-Chavornay;1374;00;Chavornay;5749;VD;6.607176235589017;46.698769148244644;fr;2008-07-01
Essert-Pittet;1435;00;Chavornay;5749;VD;6.579610260782017;46.7273620861098;fr;2008-07-01
Les Clées;1356;00;Les Clées;5750;VD;6.464802049842;46.72866444962535;fr;2008-07-01
La Russille;1356;02;Les Clées;5750;VD;6.489959153479051;46.7395741860529;fr;2008-07-01
Croy;1322;00;Croy;5752;VD;6.485316295312316;46.6855590962603;fr;2008-07-01
Juriens;1326;00;Juriens;5754;VD;6.442323391896358;46.67905854462608;fr;2008-07-01
Lignerolle;1357;00;Lignerolle;5755;VD;6.443605228326626;46.751535813378474;fr;2008-07-01
Montcherand;1354;00;Montcherand;5756;VD;6.511089700778796;46.73457951131912;fr;2008-07-01
Orbe;1350;00;Orbe;5757;VD;6.543264072914468;46.72267612184638;fr;2008-07-01
La Praz;1148;06;La Praz;5758;VD;6.424588044000791;46.66879605031443;fr;2008-07-01
Premier;1324;00;Premier;5759;VD;6.444726649633524;46.7120957915344;fr;2008-07-01
Rances;1439;00;Rances;5760;VD;6.514896844834061;46.76504811591323;fr;2008-07-01
Romainmôtier;1323;00;Romainmôtier-Envy;5761;VD;6.4556444372528885;46.67184176374529;fr;2008-07-01
Sergey;1355;02;Sergey;5762;VD;6.500741030190747;46.75170670459993;fr;2008-07-01
Valeyres-sous-Rances;1358;00;Valeyres-sous-Rances;5763;VD;6.538155866921979;46.74829807036237;fr;2008-07-01
Vallorbe;1337;00;Vallorbe;5764;VD;6.374564294602816;46.70801793184984;fr;2008-07-01
Vaulion;1325;00;Vaulion;5765;VD;6.373514939586525;46.681754248899715;fr;2008-07-01
Champvent;1443;00;Vuiteboeuf;5766;VD;6.570844277502491;46.796344615783156;fr;2008-07-01
Vuiteboeuf;1445;00;Vuiteboeuf;5766;VD;6.55055984437309;46.80588826533444;fr;2008-07-01
Corcelles-le-Jorat;1082;00;Corcelles-le-Jorat;5785;VD;6.7303552811953375;46.598822496435396;fr;2008-07-01
Hermenches;1513;00;Corcelles-le-Jorat;5785;VD;6.744824272940894;46.6227239640516;fr;2008-07-01
Maracon;1613;00;Maracon;5790;VD;6.8751284776262285;46.55605000685388;fr;2008-07-01
Montpreveyres;1081;00;Montpreveyres;5792;VD;6.738328029049986;46.582074346580775;fr;2008-07-01
Ropraz;1088;00;Ropraz;5798;VD;6.751144914144069;46.60978994720257;fr;2008-07-01
Servion;1077;00;Servion;5799;VD;6.779674828261819;46.57442584293798;fr;2008-07-01
Les Cullayes;1080;00;Servion;5799;VD;6.755940046891509;46.571908978882746;fr;2008-07-01
Carrouge VD;1084;00;Vulliens;5803;VD;6.788527337758032;46.60122157814123;fr;2008-07-01
Vulliens;1085;00;Vulliens;5803;VD;6.792457953727055;46.62514711120243;fr;2008-07-01
Montaubion-Chardonney;1041;22;Jorat-Menthue;5804;VD;6.713908253521073;46.64566058717805;fr;2008-07-01
Villars-Tiercelin;1058;00;Jorat-Menthue;5804;VD;6.713417465287226;46.61710747243984;fr;2008-07-01
Peney-le-Jorat;1059;00;Jorat-Menthue;5804;VD;6.729011461224864;46.629018324162786;fr;2008-07-01
Villars-Mendraz;1061;00;Jorat-Menthue;5804;VD;6.727329978058503;46.64780635962484;fr;2008-07-01
Sottens;1062;00;Jorat-Menthue;5804;VD;6.746622694662528;46.65135458639245;fr;2008-07-01
Peyres-Possens;1063;04;Jorat-Menthue;5804;VD;6.71811924031036;46.65935981800187;fr;2008-07-01
Essertes;1078;00;Oron;5805;VD;6.78767650961592;46.561902867936716;fr;2008-07-01
Palézieux;1607;00;Oron;5805;VD;6.840417510176031;46.54326372909477;fr;2008-07-01
Palézieux-Village;1607;01;Oron;5805;VD;6.834686198707137;46.55187702254299;fr;2008-07-01
Les Tavernes;1607;03;Oron;5805;VD;6.809829227971363;46.5529231128203;fr;2008-07-01
Les Thioleyres;1607;04;Oron;5805;VD;6.814192879470415;46.53743386553759;fr;2008-07-01
Oron-le-Châtel;1608;00;Oron;5805;VD;6.840225738772925;46.572938209461356;fr;2008-07-01
Bussigny-sur-Oron;1608;02;Oron;5805;VD;6.863198104498778;46.569954120929424;fr;2008-07-01
Chesalles-sur-Oron;1608;03;Oron;5805;VD;6.853172788214361;46.572868778405166;fr;2008-07-01
Oron-la-Ville;1610;00;Oron;5805;VD;6.824958297820797;46.56950972601859;fr;2008-07-01
Châtillens;1610;01;Oron;5805;VD;6.806191061419548;46.562239303014216;fr;2008-07-01
Vuibroye;1610;02;Oron;5805;VD;6.80466103821575;46.571397266225965;fr;2008-07-01
Ecoteaux;1612;00;Oron;5805;VD;6.857131625203888;46.55093554166691;fr;2008-07-01
Ferlens VD;1076;00;Jorat-Mézières;5806;VD;6.7874257972891945;46.590079433734125;fr;2008-07-01
Mézières VD;1083;00;Jorat-Mézières;5806;VD;6.763926344077459;46.5879823965424;fr;2008-07-01
Carrouge VD;1084;00;Jorat-Mézières;5806;VD;6.774521655221209;46.602479355879225;fr;2008-07-01
Champtauroz;1537;00;Champtauroz;5812;VD;6.785504171433247;46.758817550742656;fr;2008-07-01
Chevroux;1545;00;Chevroux;5813;VD;6.910961716125116;46.89042053001255;fr;2008-07-01
Corcelles-près-Payerne;1562;00;Corcelles-près-Payerne;5816;VD;6.965629907109273;46.84608733661777;fr;2008-07-01
Cousset;1774;00;Corcelles-près-Payerne;5816;VD;6.970752288915997;46.82744527161718;fr;2008-07-01
Grandcour;1543;00;Grandcour;5817;VD;6.928294741103194;46.87382025592717;fr;2008-07-01
Henniez;1525;00;Henniez;5819;VD;6.886959673245491;46.74219773385594;fr;2008-07-01
Missy;1565;00;Missy;5821;VD;6.973504675747878;46.87756087980167;fr;2008-07-01
Payerne;1530;00;Payerne;5822;VD;6.931422299330315;46.825583608314574;fr;2008-07-01
Vers-chez-Perrin;1551;00;Payerne;5822;VD;6.948186202941422;46.79688789181008;fr;2008-07-01
Corcelles-près-Payerne;1562;00;Payerne;5822;VD;6.947088655129768;46.844895893929255;fr;2008-07-01
Trey;1552;00;Trey;5827;VD;6.923463064876862;46.772586186831454;fr;2008-07-01
Treytorrens (Payerne);1538;00;Treytorrens (Payerne);5828;VD;6.803738328091634;46.775208462373186;fr;2008-07-01
Sédeilles;1554;00;Villarzel;5830;VD;6.930783871918075;46.744274610108604;fr;2008-07-01
Rossens VD;1554;02;Villarzel;5830;VD;6.923264450713314;46.73309547246268;fr;2008-07-01
Villarzel;1555;00;Villarzel;5830;VD;6.907978799249233;46.74218291835396;fr;2008-07-01
Nuvilly;1485;00;Valbroye;5831;VD;6.840409886403305;46.77724617994703;fr;2008-07-01
Granges-près-Marnand;1523;00;Valbroye;5831;VD;6.883964274698262;46.76676131759554;fr;2008-07-01
Marnand;1524;00;Valbroye;5831;VD;6.902477802400438;46.75872861241974;fr;2008-07-01
Seigneux;1525;02;Valbroye;5831;VD;6.874607673897609;46.72874892681375;fr;2008-07-01
Sassel;1534;00;Valbroye;5831;VD;6.8593502187122395;46.777322252681756;fr;2008-07-01
Combremont-le-Grand;1535;00;Valbroye;5831;VD;6.823269143115058;46.76503652410993;fr;2008-07-01
Combremont-le-Petit;1536;00;Valbroye;5831;VD;6.803253751235998;46.74620160250459;fr;2008-07-01
Villars-Bramard;1682;04;Valbroye;5831;VD;6.903304451573262;46.720536224850235;fr;2008-07-01
Cerniaz VD;1682;05;Valbroye;5831;VD;6.89861843396149;46.7291649167661;fr;2008-07-01
Rougemont;1659;00;Château-d'Oex;5841;VD;7.179726748461626;46.475679954571675;fr;2008-07-01
Flendruz;1659;02;Château-d'Oex;5841;VD;7.160606718144924;46.51421071197573;fr;2008-07-01
Château-d'Oex;1660;00;Château-d'Oex;5841;VD;7.150283335903462;46.47488362948671;fr;2008-07-01
Les Moulins;1660;02;Château-d'Oex;5841;VD;7.090604552759453;46.450935239175735;fr;2008-07-01
L'Etivaz;1660;03;Château-d'Oex;5841;VD;7.1621785542211684;46.408137975546424;fr;2008-07-01
La Lécherette;1660;04;Château-d'Oex;5841;VD;7.089276026943309;46.42139101994481;fr;2008-07-01
Rossinière;1658;00;Rossinière;5842;VD;7.062494173487055;46.466620682311884;fr;2008-07-01
La Tine;1658;02;Rossinière;5842;VD;7.047759344612536;46.47204768036698;fr;2008-07-01
Rougemont;1659;00;Rougemont;5843;VD;7.212959474858467;46.48830244331509;fr;2008-07-01
Flendruz;1659;02;Rougemont;5843;VD;7.171974536650441;46.51462160669824;fr;2008-07-01
Allaman;1165;00;Allaman;5851;VD;6.392999588269962;46.47005653119723;fr;2008-07-01
Bursinel;1195;03;Bursinel;5852;VD;6.309777560949839;46.44155649250263;fr;2008-07-01
Bursins;1183;00;Bursins;5853;VD;6.288799630636032;46.448683763514076;fr;2008-07-01
Burtigny;1268;02;Bursins;5853;VD;6.278686817770839;46.46273975113421;fr;2008-07-01
Burtigny;1268;02;Burtigny;5854;VD;6.265769279576638;46.47055513855098;fr;2008-07-01
Dully;1195;02;Dully;5855;VD;6.294596663517753;46.431414688198906;fr;2008-07-01
Rolle;1180;00;Essertines-sur-Rolle;5856;VD;6.3209713899184825;46.46927883537276;fr;2008-07-01
Tartegnin;1180;02;Essertines-sur-Rolle;5856;VD;6.318584980896995;46.46642067500477;fr;2008-07-01
Mont-sur-Rolle;1185;00;Essertines-sur-Rolle;5856;VD;6.324421820045901;46.4641416479574;fr;2008-07-01
Essertines-sur-Rolle;1186;00;Essertines-sur-Rolle;5856;VD;6.305352474725639;46.4850267422925;fr;2008-07-01
Rolle;1180;00;Gilly;5857;VD;6.317548818194941;46.44928385471585;fr;2008-07-01
Gilly;1182;00;Gilly;5857;VD;6.299514930731189;46.46220760593149;fr;2008-07-01
Bursins;1183;00;Gilly;5857;VD;6.293122545297008;46.45406697886329;fr;2008-07-01
Essertines-sur-Rolle;1186;00;Gilly;5857;VD;6.299315090777565;46.47837018015602;fr;2008-07-01
Bursinel;1195;03;Gilly;5857;VD;6.309472423918349;46.44825327406641;fr;2008-07-01
Luins;1184;00;Luins;5858;VD;6.276978808893195;46.43769848488109;fr;2008-07-01
Mont-sur-Rolle;1185;00;Mont-sur-Rolle;5859;VD;6.3376738029721205;46.47777844126677;fr;2008-07-01
Perroy;1166;00;Perroy;5860;VD;6.358374313765839;46.47085710215637;fr;2008-07-01
Rolle;1180;00;Rolle;5861;VD;6.327827023578278;46.45978535893227;fr;2008-07-01
Tartegnin;1180;02;Tartegnin;5862;VD;6.314819152790094;46.46698239677832;fr;2008-07-01
Vinzel;1184;01;Vinzel;5863;VD;6.2788840941652415;46.44813382582105;fr;2008-07-01
Burtigny;1268;02;Vinzel;5863;VD;6.272015512523203;46.456209991473926;fr;2008-07-01
Le Pont;1342;00;L'Abbaye;5871;VD;6.336559354541023;46.669591596071506;fr;2008-07-01
L'Abbaye;1344;00;L'Abbaye;5871;VD;6.3246623096906776;46.635701637303086;fr;2008-07-01
Les Bioux;1346;00;L'Abbaye;5871;VD;6.294420331961475;46.61124215543708;fr;2008-07-01
L'Orient;1341;00;Le Chenit;5872;VD;6.262096992237833;46.59282535145958;fr;2019-05-01
Le Sentier;1347;00;Le Chenit;5872;VD;6.199754641223738;46.61231431679253;fr;2008-07-01
Le Solliat;1347;01;Le Chenit;5872;VD;6.220285450360981;46.62609593929884;fr;2008-07-01
Le Brassus;1348;00;Le Chenit;5872;VD;6.198267595569506;46.56888639144101;fr;2008-07-01
Les Charbonnières;1343;00;Le Lieu;5873;VD;6.298392882153947;46.67828575935471;fr;2008-07-01
Le Lieu;1345;00;Le Lieu;5873;VD;6.260066447628419;46.651903187889964;fr;2008-07-01
Le Séchey;1345;01;Le Lieu;5873;VD;6.297728220420522;46.656899794981484;fr;2013-01-01
Puidoux;1070;00;Chardonne;5882;VD;6.817668759966066;46.50920213922992;fr;2008-07-01
Chexbres;1071;00;Chardonne;5882;VD;6.800430665959155;46.48280988802861;fr;2008-07-01
St-Saphorin (Lavaux);1071;02;Chardonne;5882;VD;6.802784331119001;46.473727678368434;fr;2008-07-01
Granges (Veveyse);1614;00;Chardonne;5882;VD;6.825362056576078;46.508606508573365;fr;2008-07-01
Le Mont-Pèlerin;1801;00;Chardonne;5882;VD;6.824582897444777;46.49228366900347;fr;2008-07-01
Chardonne;1803;00;Chardonne;5882;VD;6.820196425972828;46.47769742740682;fr;2008-07-01
Jongny;1805;00;Chardonne;5882;VD;6.841316970321493;46.48483484234796;fr;2008-07-01
Corseaux;1802;00;Corseaux;5883;VD;6.826841635457883;46.47064770930952;fr;2008-07-01
Corsier-sur-Vevey;1804;00;Corsier-sur-Vevey;5884;VD;6.851061981643576;46.477759752462134;fr;2008-07-01
Jongny;1805;00;Corsier-sur-Vevey;5884;VD;6.844108370909238;46.47676313718997;fr;2008-07-01
Les Monts-de-Corsier;1808;00;Corsier-sur-Vevey;5884;VD;6.874717777491116;46.50085781410663;fr;2008-07-01
